itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort
ITEM00677,2025-06-19 19:05:34,2025-08-31 05:02:20,sold,Bottomwear,Skirt,Mini Skirt,Kids,8,"100,0,0,0,0,0,0,0",Multicolor,XS,Zara,donation,14.93,55.64,heavy
ITEM00678,2025-06-26 18:09:30,2025-07-19 13:44:25,sold,Bottomwear,Pants,Jeans,Kids,6,"0,0,0,0,96,4,0,0",Multicolor,L,H&M,userSellIn,25.21,95.33,minor
ITEM00679,2025-06-11 12:01:44,2025-08-03 21:49:47,sold,Footwear,Shoes,Boots,Kids,8,"0,0,0,0,100,0,0,0",Black,44,Nike,userSellIn,20.57,75.2,none
ITEM00680,2025-06-19 00:53:47,2025-08-03 11:22:14,sold,Topwear,Jacket,Hoodie,Women,9,"0,0,0,0,100,0,0,0",Red,36,Uniqlo,bulkWholesale,10.89,34.22,minor
ITEM00681,2025-06-07 10:32:40,2025-09-20 05:59:35,sold,Topwear,Jacket,Hoodie,Men,9,"0,0,0,0,0,100,0,0",Multicolor,M,Patagonia,bulkWholesale,25.84,74.21,heavy
ITEM00682,2025-06-15 04:28:12,2025-08-11 20:30:36,recycled,Accessories,General,Scarf,Kids,2,"0,0,100,0,0,0,0,0",Red,L,Uniqlo,donation,17.99,0.0,heavy
ITEM00683,2025-07-02 05:43:12,2025-09-23 01:04:48,sold,Accessories,General,Scarf,Men,4,"0,5,0,0,0,0,95,0",Green,42,Nike,bulkWholesale,20.33,31.58,minor
ITEM00684,2025-06-08 12:13:24,2025-08-19 22:55:58,sold,Footwear,Shoes,Heels,Women,8,"0,0,36,0,0,0,64,0",Blue,44,Levi's,userSellIn,27.76,44.67,minor
ITEM00685,2025-06-28 20:53:52,2025-09-21 08:05:41,sold,Footwear,Shoes,Sneakers,Men,6,"0,0,100,0,0,0,0,0",Blue,XS,H&M,userSellIn,25.77,70.19,minor
ITEM00686,2025-06-28 17:12:33,2025-07-21 14:52:39,sold,One-Piece,Dress,Casual Dress,Kids,8,"0,100,0,0,0,0,0,0",Beige,36,Uniqlo,bulkWholesale,16.75,57.01,none
ITEM00687,2025-06-15 21:05:32,2025-09-24 08:09:06,sold,Footwear,Shoes,Boots,Unisex,6,"0,0,0,0,100,0,0,0",Grey,42,Adidas,userSellIn,1.22,2.3,heavy
ITEM00688,2025-06-18 20:17:55,2025-08-04 19:47:37,sold,Topwear,Shirt,Blouse,Women,6,"0,0,0,100,0,0,0,0",Black,44,Adidas,userSellIn,20.36,57.96,minor
ITEM00689,2025-06-13 23:58:41,2025-09-09 01:24:18,sold,Accessories,General,Handbag,Men,6,"0,0,53,47,0,0,0,0",Beige,40,Nike,donation,4.56,12.37,heavy
ITEM00690,2025-06-12 03:40:50,2025-10-01 11:41:40,recycled,Topwear,Jacket,Winter Coat,Women,1,"0,0,66,0,0,0,34,0",Multicolor,38,Levi's,donation,16.96,0.0,minor
ITEM00691,2025-06-19 01:43:27,2025-08-28 19:08:42,sold,Footwear,Shoes,Boots,Unisex,5,"0,0,0,0,0,44,56,0",Blue,L,Gucci,userSellIn,9.68,31.62,none
ITEM00692,2025-06-14 03:19:59,2025-09-11 08:21:37,sold,One-Piece,Dress,Summer Dress,Women,7,"0,0,0,100,0,0,0,0",Multicolor,Kids,Adidas,bulkWholesale,4.5,12.11,moderate
ITEM00693,2025-06-12 09:08:06,2025-09-13 10:00:14,sold,Footwear,Shoes,Heels,Men,5,"0,0,0,100,0,0,0,0",Beige,XS,Levi's,bulkWholesale,0.74,1.42,minor
ITEM00694,2025-06-30 12:09:19,2025-09-30 05:01:26,sold,Bottomwear,Pants,Shorts,Unisex,3,"0,0,0,0,0,0,0,100",Blue,XS,H&M,userSellIn,28.33,110.33,none
ITEM00695,2025-06-20 16:39:45,2025-09-06 15:49:11,recycled,Accessories,General,Belt,Women,0,"0,0,0,0,0,100,0,0",White,Kids,Levi's,bulkWholesale,19.69,0.0,heavy
ITEM00696,2025-06-17 18:01:19,2025-07-27 12:02:41,sold,One-Piece,Dress,Evening Dress,Women,4,"0,0,0,0,0,25,75,0",Black,40,Zara,donation,19.08,52.8,heavy
ITEM00697,2025-06-23 05:52:12,2025-07-22 17:26:49,disposed,Topwear,Jacket,Blazer,Unisex,0,"0,100,0,0,0,0,0,0",Multicolor,40,Adidas,bulkWholesale,15.72,0.0,moderate
ITEM00698,2025-07-01 14:24:48,2025-08-28 10:57:24,sold,Bottomwear,Skirt,Mini Skirt,Women,9,"0,5,0,95,0,0,0,0",Red,XS,Gucci,donation,20.14,42.78,heavy
ITEM00699,2025-07-01 09:59:50,2025-08-20 08:10:04,sold,Accessories,General,Scarf,Kids,5,"0,0,0,0,0,100,0,0",Blue,34,Nike,bulkWholesale,24.44,57.07,minor
ITEM00700,2025-06-27 23:24:47,2025-08-04 17:32:56,sold,Bottomwear,Skirt,Maxi Skirt,Men,5,"0,0,0,0,0,0,10,90",Grey,M,Nike,donation,23.02,75.61,minor
ITEM00701,2025-06-08 03:29:08,2025-07-17 19:33:01,sold,Accessories,General,Handbag,Women,7,"0,0,0,21,0,79,0,0",Multicolor,44,Patagonia,userSellIn,7.21,22.07,moderate
ITEM00702,2025-06-20 07:09:28,2025-09-14 04:18:04,disposed,One-Piece,Dress,Evening Dress,Men,1,"0,0,0,100,0,0,0,0",Multicolor,44,Patagonia,bulkWholesale,23.47,0.0,none
ITEM00703,2025-06-14 12:18:33,2025-09-23 10:37:47,sold,One-Piece,Dress,Summer Dress,Women,5,"89,0,0,0,0,0,11,0",Blue,38,Patagonia,userSellIn,27.0,47.6,moderate
ITEM00704,2025-06-24 15:42:21,2025-09-24 16:01:34,sold,Topwear,Jacket,Blazer,Men,5,"0,0,0,0,100,0,0,0",Green,XS,Patagonia,userSellIn,11.56,19.16,minor
ITEM00705,2025-06-16 08:15:08,2025-07-25 11:50:10,sold,Footwear,Shoes,Heels,Kids,9,"0,100,0,0,0,0,0,0",White,M,H&M,userSellIn,17.91,56.79,heavy
ITEM00706,2025-06-08 05:45:13,2025-07-22 13:39:07,sold,Bottomwear,Pants,Jeans,Women,10,"0,0,0,21,0,79,0,0",White,34,Zara,donation,12.92,40.64,heavy
ITEM00707,2025-06-29 13:26:50,2025-08-27 08:04:07,sold,One-Piece,Dress,Summer Dress,Unisex,8,"0,0,34,0,0,0,0,66",Black,XS,Nike,userSellIn,11.08,26.85,moderate
ITEM00708,2025-06-29 13:51:24,2025-09-10 14:41:43,disposed,Footwear,Shoes,Sneakers,Unisex,0,"0,0,100,0,0,0,0,0",White,34,Patagonia,userSellIn,5.87,0.0,moderate
ITEM00709,2025-06-18 22:53:01,2025-09-23 00:36:54,disposed,One-Piece,Dress,Evening Dress,Kids,1,"0,0,70,30,0,0,0,0",Beige,36,Levi's,userSellIn,10.33,0.0,none
ITEM00710,2025-06-13 09:39:55,2025-08-22 00:53:00,sold,Footwear,Shoes,Heels,Kids,4,"62,0,0,0,38,0,0,0",Red,40,Adidas,bulkWholesale,15.73,31.62,moderate
ITEM00711,2025-06-29 23:53:00,2025-08-29 02:01:14,sold,One-Piece,Dress,Evening Dress,Unisex,3,"0,37,63,0,0,0,0,0",Grey,36,Levi's,userSellIn,21.78,40.84,minor
ITEM00712,2025-06-13 04:53:25,2025-08-20 00:10:21,sold,One-Piece,Dress,Evening Dress,Men,8,"41,0,59,0,0,0,0,0",White,Kids,Nike,donation,11.87,30.93,none
ITEM00713,2025-06-10 06:47:14,2025-09-01 11:09:24,sold,Topwear,Jacket,Hoodie,Kids,5,"18,0,0,0,0,82,0,0",Blue,S,Patagonia,bulkWholesale,12.95,25.29,heavy
ITEM00714,2025-06-09 06:40:57,2025-09-26 21:27:07,sold,One-Piece,Dress,Summer Dress,Kids,5,"0,0,8,0,0,0,92,0",White,Kids,Zara,userSellIn,14.56,36.62,none
ITEM00715,2025-06-18 04:09:55,2025-08-15 11:20:16,sold,Accessories,General,Belt,Kids,10,"0,0,0,0,0,59,0,41",Multicolor,40,Uniqlo,userSellIn,1.51,4.54,heavy
ITEM00716,2025-06-10 19:44:25,2025-09-23 09:21:06,sold,Bottomwear,Pants,Shorts,Kids,8,"0,0,0,12,0,0,0,88",Multicolor,L,Zara,userSellIn,16.02,26.22,heavy
ITEM00717,2025-06-25 08:40:08,2025-07-20 22:43:48,sold,One-Piece,Dress,Summer Dress,Women,8,"0,0,0,0,83,0,17,0",Multicolor,34,Patagonia,userSellIn,1.76,4.09,moderate
ITEM00718,2025-06-11 09:17:44,2025-07-30 10:57:38,sold,Topwear,Shirt,Blouse,Men,10,"0,0,0,0,0,100,0,0",Multicolor,38,Uniqlo,userSellIn,17.38,30.49,none
ITEM00719,2025-06-29 00:22:20,2025-08-31 14:37:35,sold,Bottomwear,Pants,Chinos,Kids,4,"0,100,0,0,0,0,0,0",Blue,Kids,Levi's,userSellIn,18.58,59.79,moderate
ITEM00720,2025-06-27 05:32:43,2025-07-23 03:24:49,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,0,0,0,0,0,0,100",White,Kids,Zara,donation,16.85,32.62,moderate
ITEM00721,2025-06-12 19:06:02,2025-09-28 17:50:05,recycled,Topwear,Shirt,Polo,Women,0,"0,0,0,71,29,0,0,0",Red,42,Zara,userSellIn,21.72,0.0,minor
ITEM00722,2025-06-22 05:24:04,2025-08-12 08:33:40,sold,One-Piece,Dress,Summer Dress,Kids,4,"0,0,100,0,0,0,0,0",Multicolor,XS,Uniqlo,donation,3.13,6.98,none
ITEM00723,2025-07-01 10:55:52,2025-08-21 16:01:29,recycled,Footwear,Shoes,Heels,Men,2,"0,0,52,0,0,0,48,0",Multicolor,S,Levi's,userSellIn,12.45,0.0,heavy
ITEM00724,2025-06-12 22:20:54,2025-09-06 16:21:46,disposed,Accessories,General,Belt,Women,2,"0,0,0,0,0,0,100,0",Blue,XS,Uniqlo,donation,8.64,0.0,none
ITEM00725,2025-06-21 22:38:14,2025-07-27 21:41:59,sold,One-Piece,Dress,Evening Dress,Kids,4,"0,0,0,48,0,0,0,52",Grey,38,Patagonia,userSellIn,26.82,65.07,minor
ITEM00726,2025-06-06 02:46:13,2025-08-20 16:57:18,sold,Bottomwear,Pants,Jeans,Women,5,"0,76,0,0,0,0,0,24",Beige,M,Levi's,userSellIn,14.05,34.18,heavy
ITEM00727,2025-06-24 10:52:57,2025-08-26 06:55:28,recycled,One-Piece,Dress,Evening Dress,Kids,2,"0,0,41,0,0,59,0,0",Green,XL,H&M,bulkWholesale,29.4,0.0,none
ITEM00728,2025-06-09 02:00:37,2025-07-20 17:14:48,recycled,Bottomwear,Skirt,Mini Skirt,Kids,2,"0,0,100,0,0,0,0,0",Blue,Kids,Zara,userSellIn,11.63,0.0,moderate
ITEM00729,2025-06-22 22:41:05,2025-08-09 18:28:30,sold,Topwear,Jacket,Hoodie,Unisex,10,"0,0,0,100,0,0,0,0",Blue,40,Levi's,userSellIn,0.59,1.56,none
ITEM00730,2025-06-09 17:24:17,2025-08-04 22:40:07,sold,Bottomwear,Skirt,Mini Skirt,Men,9,"0,0,78,22,0,0,0,0",Green,Kids,Zara,donation,15.55,44.84,minor
ITEM00731,2025-07-01 03:43:15,2025-08-24 06:13:26,recycled,Footwear,Shoes,Sneakers,Men,2,"0,0,0,0,0,86,14,0",Blue,S,Nike,bulkWholesale,11.68,0.0,heavy
ITEM00732,2025-06-13 08:00:40,2025-09-14 11:24:44,recycled,Bottomwear,Skirt,Mini Skirt,Kids,0,"0,0,0,65,0,0,0,35",Green,38,Patagonia,userSellIn,23.62,0.0,heavy
ITEM00733,2025-06-25 07:30:54,2025-09-24 22:01:25,sold,Topwear,Shirt,T-Shirt,Men,3,"0,51,0,0,0,49,0,0",Multicolor,40,Zara,userSellIn,16.9,54.86,heavy
ITEM00734,2025-06-12 20:57:55,2025-09-18 21:39:51,disposed,One-Piece,Dress,Casual Dress,Men,1,"0,0,100,0,0,0,0,0",White,S,Patagonia,userSellIn,16.63,0.0,heavy
ITEM00735,2025-06-08 02:15:18,2025-09-10 07:25:00,sold,Footwear,Shoes,Heels,Women,5,"0,0,0,0,12,0,88,0",Green,L,Zara,userSellIn,1.9,3.9,moderate
ITEM00736,2025-06-24 18:46:21,2025-07-22 14:38:51,sold,Bottomwear,Pants,Shorts,Men,4,"0,0,0,0,78,0,22,0",Grey,XS,Zara,bulkWholesale,27.17,44.71,minor
ITEM00737,2025-06-20 03:31:00,2025-09-07 13:28:55,sold,Footwear,Shoes,Sneakers,Men,5,"0,0,48,0,0,52,0,0",Black,40,Nike,bulkWholesale,13.97,25.56,moderate
ITEM00738,2025-06-10 20:06:58,2025-10-02 00:21:38,sold,One-Piece,Dress,Casual Dress,Unisex,6,"0,0,0,0,100,0,0,0",Grey,XS,Nike,donation,15.75,29.73,none
ITEM00739,2025-06-17 13:51:51,2025-07-26 09:52:44,disposed,Topwear,Jacket,Winter Coat,Kids,0,"0,0,0,0,100,0,0,0",Grey,42,Uniqlo,bulkWholesale,25.83,0.0,none
ITEM00740,2025-06-17 01:56:00,2025-07-31 01:43:34,sold,Bottomwear,Pants,Chinos,Kids,4,"0,0,94,0,6,0,0,0",Blue,42,Uniqlo,userSellIn,13.13,32.67,moderate
ITEM00741,2025-06-06 03:26:26,2025-07-19 17:56:47,recycled,Topwear,Shirt,Polo,Unisex,2,"19,0,0,0,0,81,0,0",Multicolor,34,Nike,donation,26.65,0.0,minor
ITEM00742,2025-06-28 12:41:27,2025-09-04 22:49:29,sold,Topwear,Shirt,Blouse,Unisex,4,"71,0,0,0,0,0,29,0",Beige,34,Patagonia,userSellIn,19.51,56.85,heavy
ITEM00743,2025-06-26 05:19:24,2025-08-16 05:10:29,sold,Bottomwear,Skirt,Mini Skirt,Kids,10,"0,0,0,68,32,0,0,0",Grey,M,Levi's,bulkWholesale,22.99,74.76,none
ITEM00744,2025-07-02 00:21:58,2025-07-26 08:10:58,sold,Topwear,Jacket,Winter Coat,Kids,3,"0,0,0,0,0,0,0,100",Grey,Kids,H&M,donation,13.71,32.49,moderate
ITEM00745,2025-06-16 21:34:40,2025-09-02 04:59:02,sold,One-Piece,Dress,Evening Dress,Kids,9,"0,44,56,0,0,0,0,0",Blue,34,Adidas,bulkWholesale,29.75,66.78,minor
ITEM00746,2025-06-21 20:33:40,2025-10-01 21:18:57,sold,Topwear,Jacket,Winter Coat,Unisex,9,"0,0,0,0,21,0,79,0",Multicolor,36,Nike,donation,10.4,28.08,minor
ITEM00747,2025-06-15 05:58:41,2025-09-03 10:19:42,sold,Topwear,Jacket,Blazer,Kids,4,"0,0,0,0,0,100,0,0",Beige,38,H&M,userSellIn,7.15,16.1,minor
ITEM00748,2025-06-14 14:00:53,2025-09-25 01:16:36,recycled,Topwear,Shirt,Blouse,Kids,2,"68,32,0,0,0,0,0,0",Beige,XS,Patagonia,userSellIn,16.05,0.0,minor
ITEM00749,2025-07-04 09:59:46,2025-08-08 01:07:53,disposed,Accessories,General,Handbag,Unisex,1,"0,0,0,80,0,20,0,0",White,Kids,Nike,userSellIn,19.65,0.0,none
ITEM00750,2025-06-15 00:16:21,2025-08-22 18:19:47,sold,Topwear,Jacket,Hoodie,Women,9,"0,0,0,100,0,0,0,0",Blue,S,Nike,donation,0.21,0.37,none
ITEM00751,2025-07-05 15:14:22,2025-09-20 22:55:51,sold,Topwear,Jacket,Blazer,Unisex,7,"0,100,0,0,0,0,0,0",Multicolor,M,Patagonia,userSellIn,13.03,28.56,none
ITEM00752,2025-06-14 01:53:03,2025-08-29 06:28:01,sold,Bottomwear,Skirt,Mini Skirt,Women,6,"9,0,0,0,0,0,91,0",Red,XS,H&M,userSellIn,13.24,22.15,heavy
ITEM00753,2025-06-24 02:31:39,2025-08-05 00:19:39,sold,One-Piece,Dress,Evening Dress,Women,7,"0,0,0,0,20,0,80,0",Red,34,Uniqlo,bulkWholesale,7.65,17.63,none
ITEM00754,2025-06-27 09:54:04,2025-07-30 13:20:03,disposed,Footwear,Shoes,Heels,Unisex,1,"53,0,0,0,0,0,0,47",Beige,Kids,Zara,donation,27.24,0.0,heavy
ITEM00755,2025-06-12 16:58:00,2025-09-28 21:01:36,sold,Accessories,General,Handbag,Unisex,7,"0,0,100,0,0,0,0,0",Beige,36,Adidas,donation,6.02,12.57,none
ITEM00756,2025-06-17 22:01:56,2025-09-03 21:42:33,sold,Accessories,General,Belt,Women,9,"0,75,0,0,0,25,0,0",White,44,Adidas,userSellIn,13.39,20.79,heavy
ITEM00757,2025-06-13 01:59:04,2025-07-31 22:08:18,sold,Topwear,Shirt,Polo,Men,6,"0,0,0,0,0,100,0,0",Green,38,Levi's,bulkWholesale,29.9,117.66,none
ITEM00758,2025-06-30 08:48:09,2025-09-02 10:52:56,sold,One-Piece,Dress,Summer Dress,Women,7,"0,0,60,0,0,0,40,0",Grey,34,Uniqlo,donation,4.01,10.7,none
ITEM00759,2025-06-22 13:55:27,2025-08-13 16:10:47,recycled,One-Piece,Dress,Casual Dress,Women,1,"0,97,0,0,0,0,0,3",Blue,XL,Gucci,bulkWholesale,20.91,0.0,none
ITEM00760,2025-06-09 07:15:29,2025-09-16 20:41:40,sold,Footwear,Shoes,Sneakers,Women,9,"100,0,0,0,0,0,0,0",Blue,40,Patagonia,userSellIn,1.55,3.92,none
ITEM00761,2025-06-16 05:46:35,2025-09-22 19:43:34,recycled,Bottomwear,Skirt,Maxi Skirt,Unisex,2,"0,0,0,0,100,0,0,0",Beige,34,Zara,donation,21.63,0.0,moderate
ITEM00762,2025-07-01 02:06:06,2025-09-12 00:29:33,sold,Footwear,Shoes,Boots,Women,4,"0,0,100,0,0,0,0,0",Grey,38,Nike,userSellIn,26.59,84.96,moderate
ITEM00763,2025-06-10 12:23:17,2025-07-15 18:59:49,sold,One-Piece,Dress,Casual Dress,Men,3,"0,0,0,0,0,100,0,0",Green,36,Adidas,userSellIn,8.19,23.54,heavy
ITEM00764,2025-06-26 03:10:13,2025-08-12 00:07:29,sold,Topwear,Jacket,Blazer,Unisex,10,"37,0,0,0,63,0,0,0",Grey,XS,Zara,bulkWholesale,15.38,54.38,heavy
ITEM00765,2025-06-20 09:08:58,2025-07-23 09:11:52,sold,Bottomwear,Pants,Shorts,Men,9,"25,0,0,0,0,0,75,0",Blue,L,Gucci,userSellIn,28.58,93.28,moderate
ITEM00766,2025-07-01 01:06:24,2025-08-01 20:01:22,disposed,Topwear,Shirt,Polo,Unisex,1,"0,0,0,0,0,0,100,0",White,36,Nike,donation,6.66,0.0,moderate
ITEM00767,2025-06-24 22:42:51,2025-09-17 21:51:37,sold,Topwear,Jacket,Blazer,Women,10,"0,0,32,0,0,0,68,0",Blue,XL,Zara,userSellIn,26.05,47.03,heavy
ITEM00768,2025-06-10 20:33:00,2025-08-23 10:44:51,sold,One-Piece,Dress,Casual Dress,Women,5,"0,100,0,0,0,0,0,0",Blue,S,Gucci,userSellIn,12.41,33.38,heavy
ITEM00769,2025-06-30 23:07:51,2025-07-28 04:32:08,sold,Bottomwear,Skirt,Maxi Skirt,Women,10,"0,0,24,0,0,76,0,0",Black,42,Uniqlo,donation,10.5,23.5,moderate
ITEM00770,2025-06-24 11:37:51,2025-09-27 14:22:17,sold,Footwear,Shoes,Boots,Kids,6,"0,0,0,0,0,0,100,0",Multicolor,L,Patagonia,bulkWholesale,12.8,19.51,minor
ITEM00771,2025-06-19 11:57:13,2025-08-03 01:07:41,disposed,Footwear,Shoes,Boots,Kids,0,"0,0,0,100,0,0,0,0",White,38,Uniqlo,donation,19.58,0.0,minor
ITEM00772,2025-06-17 10:59:51,2025-10-03 15:07:52,sold,Bottomwear,Skirt,Maxi Skirt,Kids,5,"0,22,0,0,78,0,0,0",Green,38,Uniqlo,bulkWholesale,3.14,8.33,minor
ITEM00773,2025-06-15 07:41:23,2025-08-23 00:47:32,sold,One-Piece,Dress,Evening Dress,Unisex,6,"0,0,0,0,0,0,100,0",Green,40,Adidas,bulkWholesale,19.5,61.1,heavy
ITEM00774,2025-06-19 23:08:48,2025-07-27 20:06:15,disposed,Bottomwear,Skirt,Maxi Skirt,Men,0,"0,0,0,0,100,0,0,0",Red,XS,Zara,bulkWholesale,22.62,0.0,moderate
ITEM00775,2025-06-26 08:30:41,2025-07-30 19:26:20,recycled,Accessories,General,Handbag,Kids,1,"0,0,0,0,0,0,93,7",Red,XL,H&M,bulkWholesale,22.23,0.0,none
ITEM00776,2025-06-07 13:47:53,2025-09-03 00:49:58,recycled,One-Piece,Dress,Summer Dress,Kids,0,"0,0,0,0,100,0,0,0",Green,S,Adidas,donation,0.88,0.0,minor
ITEM00777,2025-06-18 03:38:15,2025-09-21 05:39:17,disposed,One-Piece,Dress,Casual Dress,Men,2,"100,0,0,0,0,0,0,0",Beige,Kids,H&M,userSellIn,4.27,0.0,heavy
ITEM00778,2025-06-17 03:58:37,2025-09-04 22:02:08,sold,One-Piece,Dress,Casual Dress,Unisex,7,"0,0,79,21,0,0,0,0",Blue,38,Adidas,userSellIn,13.67,49.12,moderate
ITEM00779,2025-06-16 17:03:04,2025-09-11 18:36:55,sold,Bottomwear,Pants,Jeans,Women,5,"61,0,0,0,39,0,0,0",Blue,Kids,Adidas,donation,19.84,70.57,none
ITEM00780,2025-06-23 00:04:50,2025-09-08 09:17:15,recycled,Footwear,Shoes,Sneakers,Men,1,"0,23,0,0,0,77,0,0",Green,42,Patagonia,donation,24.97,0.0,minor
ITEM00781,2025-06-27 10:51:56,2025-08-16 21:40:33,sold,Footwear,Shoes,Sneakers,Kids,10,"0,0,0,0,100,0,0,0",Blue,XL,Adidas,bulkWholesale,12.39,25.75,none
ITEM00782,2025-06-21 04:57:19,2025-09-17 08:04:46,sold,Topwear,Shirt,Blouse,Men,3,"0,0,0,0,0,0,0,100",Green,36,H&M,donation,5.95,16.26,minor
ITEM00783,2025-06-14 11:27:05,2025-07-21 01:16:11,disposed,Topwear,Jacket,Hoodie,Women,0,"100,0,0,0,0,0,0,0",Blue,34,H&M,donation,26.76,0.0,moderate
ITEM00784,2025-06-24 23:59:13,2025-07-23 23:04:48,sold,Footwear,Shoes,Sneakers,Women,10,"0,0,0,0,0,78,0,22",Blue,Kids,Nike,bulkWholesale,16.94,45.83,moderate
ITEM00785,2025-06-08 18:09:19,2025-09-18 15:48:16,recycled,One-Piece,Dress,Casual Dress,Unisex,2,"0,0,100,0,0,0,0,0",Grey,XS,Uniqlo,userSellIn,29.53,0.0,moderate
ITEM00786,2025-06-06 17:20:00,2025-08-05 18:37:21,sold,One-Piece,Dress,Evening Dress,Kids,7,"0,0,0,0,0,0,100,0",Red,38,H&M,userSellIn,10.1,20.39,heavy
ITEM00787,2025-06-14 07:02:39,2025-08-09 17:01:28,sold,Bottomwear,Pants,Shorts,Men,5,"0,45,0,0,0,0,0,55",White,M,H&M,bulkWholesale,7.75,19.97,minor
ITEM00788,2025-06-20 21:43:19,2025-09-08 08:39:44,sold,Footwear,Shoes,Sneakers,Women,5,"41,0,0,0,0,59,0,0",Blue,Kids,Adidas,userSellIn,0.56,2.14,heavy
ITEM00789,2025-06-30 09:09:02,2025-07-30 11:18:02,sold,Accessories,General,Handbag,Unisex,10,"0,0,0,0,0,100,0,0",Red,L,H&M,bulkWholesale,12.05,30.8,heavy
ITEM00790,2025-07-03 13:33:49,2025-09-13 16:11:07,sold,Footwear,Shoes,Boots,Kids,9,"0,0,100,0,0,0,0,0",Red,XS,Nike,donation,28.36,75.88,none
ITEM00791,2025-06-23 08:39:07,2025-08-19 09:56:16,sold,One-Piece,Dress,Evening Dress,Men,9,"0,0,100,0,0,0,0,0",Blue,L,Levi's,userSellIn,22.37,34.0,none
ITEM00792,2025-06-07 15:47:39,2025-08-29 22:57:17,sold,Topwear,Shirt,T-Shirt,Men,5,"0,50,0,0,0,50,0,0",Blue,38,H&M,bulkWholesale,24.19,60.99,none
ITEM00793,2025-07-04 19:31:12,2025-08-01 15:48:00,sold,One-Piece,Dress,Evening Dress,Kids,10,"0,0,0,76,0,0,0,24",Blue,Kids,Gucci,userSellIn,14.31,55.18,moderate
ITEM00794,2025-06-21 22:45:15,2025-09-26 16:10:59,recycled,One-Piece,Dress,Casual Dress,Women,2,"49,0,0,51,0,0,0,0",White,M,Uniqlo,donation,15.14,0.0,moderate
ITEM00795,2025-06-09 03:53:19,2025-07-21 21:41:54,sold,Accessories,General,Scarf,Kids,6,"0,100,0,0,0,0,0,0",Beige,XL,Nike,bulkWholesale,13.32,31.8,minor
ITEM00796,2025-06-20 12:22:46,2025-08-30 18:09:25,sold,Bottomwear,Pants,Chinos,Women,10,"0,18,0,0,82,0,0,0",Black,XS,Gucci,donation,15.68,59.91,none
ITEM00797,2025-06-14 07:09:19,2025-08-04 14:42:08,disposed,Topwear,Shirt,Blouse,Unisex,2,"0,0,0,0,0,26,74,0",Grey,M,Levi's,donation,11.76,0.0,none
ITEM00798,2025-06-06 12:38:52,2025-07-22 08:14:18,sold,Footwear,Shoes,Heels,Kids,10,"0,64,0,0,0,0,0,36",Black,38,Gucci,donation,29.2,56.88,heavy
ITEM00799,2025-06-28 07:24:53,2025-09-07 15:06:58,sold,Topwear,Shirt,T-Shirt,Kids,9,"0,0,0,0,0,0,100,0",Black,38,Uniqlo,userSellIn,9.97,32.58,heavy
ITEM00800,2025-07-05 12:28:21,2025-07-29 08:42:10,disposed,Topwear,Jacket,Winter Coat,Men,2,"0,0,0,12,0,0,0,88",Beige,M,Zara,donation,24.33,0.0,none
ITEM00801,2025-06-15 00:47:09,2025-07-17 01:04:36,disposed,Accessories,General,Scarf,Kids,1,"0,0,0,34,0,0,66,0",Red,34,H&M,userSellIn,9.79,0.0,moderate
ITEM00802,2025-06-13 20:08:41,2025-08-14 12:24:41,sold,One-Piece,Dress,Summer Dress,Women,9,"0,0,0,0,100,0,0,0",Red,S,Adidas,donation,24.62,87.9,minor
ITEM00803,2025-06-23 16:58:25,2025-07-20 11:20:12,sold,Footwear,Shoes,Sneakers,Men,3,"32,0,68,0,0,0,0,0",Blue,40,Zara,donation,12.35,21.92,minor
ITEM00804,2025-06-15 16:32:52,2025-08-30 05:34:46,disposed,Bottomwear,Pants,Chinos,Men,1,"100,0,0,0,0,0,0,0",White,40,Adidas,userSellIn,14.14,0.0,minor
ITEM00805,2025-06-22 04:11:56,2025-09-28 09:38:27,sold,One-Piece,Dress,Summer Dress,Men,8,"100,0,0,0,0,0,0,0",Grey,Kids,Levi's,userSellIn,4.97,16.89,moderate
ITEM00806,2025-06-27 06:31:21,2025-07-28 09:47:22,sold,Accessories,General,Scarf,Kids,4,"0,0,0,0,0,100,0,0",Red,XL,Levi's,bulkWholesale,29.25,45.91,heavy
ITEM00807,2025-06-29 18:28:10,2025-08-15 19:12:31,sold,Accessories,General,Scarf,Kids,3,"0,0,0,0,0,0,0,100",Grey,36,Zara,donation,19.78,67.71,moderate
ITEM00808,2025-06-12 06:30:39,2025-09-15 17:19:48,sold,Footwear,Shoes,Sneakers,Kids,5,"0,0,0,66,34,0,0,0",Red,44,Levi's,userSellIn,29.8,108.64,minor
ITEM00809,2025-07-03 11:28:37,2025-09-22 00:37:34,disposed,Bottomwear,Skirt,Mini Skirt,Unisex,0,"0,10,0,90,0,0,0,0",Black,44,Zara,donation,18.16,0.0,none
ITEM00810,2025-06-21 07:19:09,2025-08-02 13:11:56,sold,One-Piece,Dress,Summer Dress,Men,6,"0,0,0,0,0,100,0,0",Grey,36,Zara,userSellIn,6.84,25.43,none
ITEM00811,2025-06-22 00:32:47,2025-09-15 18:23:13,recycled,Bottomwear,Skirt,Maxi Skirt,Men,0,"75,0,0,0,25,0,0,0",Red,44,Nike,donation,6.82,0.0,heavy
