itemID,boughtAt,convertAt,status,itemCategory,itemType,itemSubType,gender,itemCondition,itemFabrics,itemColor,size,brand,acquisitionChannel,purchasePrice,resalePrice,repairEffort,starting_index,copied,remove,positive_avg_adjuster,negative_avg_adjuster
ITEM00387,2025-06-11 06:13:15,2025-07-22 13:45:30,sold,Topwear,Jacket,Hoodie,Kids,10,"0,0,0,0,100,0,0,0",Grey,36,H&M,userSellIn,10.31,38.43,none,386,False,False,0.7,-0.55
ITEM00388,2025-06-06 22:08:08,2025-07-31 06:20:29,sold,Footwear,Shoes,Boots,Women,5,"0,0,0,0,0,0,0,100",Red,40,Nike,bulkWholesale,4.9,19.0,minor,387,False,False,0.1,-0.017
ITEM00389,2025-06-29 22:16:10,2025-07-19 05:46:09,sold,Topwear,Shirt,Blouse,Men,7,"0,0,0,0,0,0,6,94",Grey,XS,Adidas,bulkWholesale,22.88,80.12,heavy,388,False,False,1.2,-0.3
ITEM00390,2025-06-13 12:58:47,2025-10-01 23:41:01,disposed,Footwear,Shoes,Sneakers,Kids,2,"0,51,0,49,0,0,0,0",Multicolor,L,Uniqlo,donation,21.14,0.0,heavy,389,False,False,0.2,-0.017
ITEM00391,2025-07-01 03:34:43,2025-07-17 13:05:18,disposed,Topwear,Jacket,Blazer,Men,2,"0,0,0,56,0,0,0,44",Multicolor,L,H&M,donation,19.86,0.0,heavy,390,False,True,1.2,-0.3
ITEM00392,2025-06-20 01:03:26,2025-08-30 10:58:48,sold,One-Piece,Dress,Evening Dress,Kids,4,"100,0,0,0,0,0,0,0",Multicolor,36,Levi's,donation,22.41,88.74,heavy,391,False,False,0.11750000000000001,
ITEM00393,2025-06-15 12:54:41,2025-08-29 22:59:39,sold,Accessories,General,Handbag,Women,9,"0,0,7,0,93,0,0,0",Green,L,H&M,donation,29.79,68.29,moderate,392,False,False,0.1,-0.255
ITEM00394,2025-07-01 10:22:11,2025-07-25 14:22:51,sold,Footwear,Shoes,Sneakers,Women,5,"0,0,0,0,0,100,0,0",Red,S,Patagonia,donation,21.35,69.46,moderate,393,False,False,0.1,-0.017
ITEM00395,2025-06-12 20:33:44,2025-08-18 17:35:40,sold,Bottomwear,Pants,Chinos,Women,4,"0,0,100,0,0,0,0,0",Red,XL,Gucci,userSellIn,8.87,15.77,moderate,394,False,False,0.0675,
ITEM00396,2025-06-07 22:48:16,2025-08-23 08:17:14,sold,Bottomwear,Pants,Jeans,Women,10,"0,0,0,76,24,0,0,0",Blue,XL,Adidas,bulkWholesale,18.78,72.08,heavy,395,False,False,0.1,-0.55
ITEM00397,2025-06-28 15:22:49,2025-07-19 19:26:23,recycled,Accessories,General,Handbag,Kids,0,"0,0,0,0,0,0,100,0",Multicolor,38,H&M,donation,29.46,0.0,heavy,396,False,False,0.2,-0.41
ITEM00398,2025-07-03 05:06:03,2025-09-22 13:22:44,disposed,Accessories,General,Handbag,Women,2,"0,0,0,0,0,0,0,100",Black,S,H&M,bulkWholesale,28.84,0.0,heavy,397,False,False,0.1,-0.41
ITEM00399,2025-07-02 02:32:31,2025-09-17 22:55:47,recycled,Footwear,Shoes,Heels,Women,2,"0,100,0,0,0,0,0,0",Multicolor,M,Gucci,userSellIn,11.45,0.0,heavy,398,False,False,0.1,-0.017
ITEM00400,2025-06-28 15:00:55,2025-10-01 08:25:53,sold,Bottomwear,Pants,Shorts,Unisex,4,"0,0,0,100,0,0,0,0",Green,38,Uniqlo,userSellIn,28.39,83.7,heavy,399,False,True,0.035,-0.4
ITEM00401,2025-06-29 21:44:13,2025-09-13 12:25:52,sold,Footwear,Shoes,Sneakers,Unisex,9,"0,0,0,0,0,57,0,43",Blue,42,Uniqlo,donation,7.57,21.74,minor,400,False,False,,-0.17233333333333334
ITEM00402,2025-06-12 22:10:28,2025-09-29 11:15:32,sold,Accessories,General,Belt,Unisex,4,"0,0,0,0,0,92,8,0",Beige,L,Zara,userSellIn,18.18,28.68,heavy,401,False,False,0.035,-0.405
ITEM00403,2025-07-05 04:54:11,2025-09-11 21:46:01,sold,Topwear,Jacket,Hoodie,Unisex,8,"0,0,0,0,0,100,0,0",Red,XL,Gucci,donation,21.1,74.06,moderate,402,False,False,1.2,-0.225
ITEM00404,2025-06-11 22:12:48,2025-07-26 09:34:05,recycled,Footwear,Shoes,Sneakers,Kids,0,"26,0,0,74,0,0,0,0",Grey,XL,H&M,bulkWholesale,2.93,0.0,heavy,403,False,False,0.2,-0.017
ITEM00405,2025-06-08 00:03:56,2025-09-14 07:25:35,sold,One-Piece,Dress,Summer Dress,Kids,3,"0,0,76,0,0,0,0,24",Beige,44,Levi's,donation,15.16,50.96,moderate,404,False,False,0.2,
ITEM00406,2025-06-14 14:53:50,2025-08-10 22:16:25,sold,Topwear,Jacket,Winter Coat,Men,10,"0,0,0,37,63,0,0,0",Multicolor,S,Uniqlo,bulkWholesale,5.54,12.75,moderate,405,False,False,1.2,-0.42500000000000004
ITEM00407,2025-06-22 03:18:00,2025-08-27 13:23:12,sold,Topwear,Shirt,Polo,Unisex,3,"0,0,100,0,0,0,0,0",Blue,M,Nike,bulkWholesale,6.13,22.19,heavy,406,False,False,1.2,-0.4
ITEM00408,2025-06-09 12:28:49,2025-09-21 16:38:49,sold,Bottomwear,Skirt,Maxi Skirt,Unisex,7,"0,0,0,0,100,0,0,0",Grey,XL,Zara,donation,9.55,22.02,heavy,407,False,False,,-0.4
ITEM00409,2025-06-20 06:33:11,2025-08-04 01:04:54,sold,Topwear,Shirt,T-Shirt,Unisex,9,"0,0,0,0,44,0,56,0",Beige,44,Gucci,userSellIn,5.05,19.23,none,408,False,False,1.2,-0.25
ITEM00410,2025-06-11 20:47:58,2025-09-01 07:46:02,sold,Topwear,Shirt,Blouse,Kids,6,"100,0,0,0,0,0,0,0",Black,L,Uniqlo,donation,20.65,80.09,moderate,409,False,False,0.7,
ITEM00411,2025-06-23 17:38:24,2025-09-21 15:01:58,sold,Bottomwear,Skirt,Mini Skirt,Kids,8,"0,15,85,0,0,0,0,0",White,44,Nike,bulkWholesale,26.61,66.94,moderate,410,False,False,0.2,-0.05
ITEM00412,2025-06-15 07:16:33,2025-07-21 11:29:17,sold,Footwear,Shoes,Boots,Unisex,8,"0,0,35,0,0,0,0,65",Multicolor,42,Gucci,userSellIn,9.8,21.05,heavy,411,False,False,,-0.15566666666666668
ITEM00413,2025-07-05 00:40:33,2025-09-08 22:51:35,sold,Footwear,Shoes,Heels,Kids,4,"0,0,0,0,0,0,100,0",Black,36,Adidas,bulkWholesale,12.48,30.1,minor,412,False,False,0.11750000000000001,-0.017
ITEM00414,2025-06-24 01:23:40,2025-09-26 23:58:19,sold,Bottomwear,Pants,Chinos,Kids,4,"0,0,0,17,0,83,0,0",Multicolor,36,Patagonia,bulkWholesale,5.55,13.92,heavy,413,False,False,0.11750000000000001,
ITEM00415,2025-06-11 14:29:56,2025-07-24 18:03:06,sold,Accessories,General,Scarf,Women,7,"0,0,0,0,0,0,100,0",Green,44,Gucci,bulkWholesale,3.97,6.93,heavy,414,False,False,0.1,-0.41
ITEM00416,2025-06-20 18:40:31,2025-08-06 21:52:25,sold,One-Piece,Dress,Casual Dress,Unisex,8,"0,0,0,88,0,12,0,0",Multicolor,S,Levi's,userSellIn,26.5,95.09,heavy,415,False,True,,-0.225
ITEM00417,2025-06-23 11:07:49,2025-08-08 23:09:49,sold,Bottomwear,Skirt,Maxi Skirt,Women,8,"49,0,0,51,0,0,0,0",Grey,36,Zara,donation,25.43,101.44,none,416,False,False,0.1,-0.05
ITEM00418,2025-06-11 01:38:52,2025-08-18 12:40:21,disposed,Accessories,General,Scarf,Women,0,"0,0,0,0,0,100,0,0",Beige,44,Nike,userSellIn,10.54,0.0,heavy,417,False,True,0.1,-0.41
ITEM00419,2025-06-28 08:53:01,2025-09-23 19:18:53,sold,Bottomwear,Skirt,Maxi Skirt,Men,6,"0,0,41,0,0,0,59,0",Red,M,Levi's,userSellIn,16.2,54.62,minor,418,False,False,,-0.3
ITEM00420,2025-06-07 21:00:50,2025-09-02 07:33:38,recycled,One-Piece,Dress,Casual Dress,Men,1,"100,0,0,0,0,0,0,0",Multicolor,40,Patagonia,bulkWholesale,15.07,0.0,none,419,False,False,0.15,-0.3
ITEM00421,2025-06-09 01:44:49,2025-08-02 08:52:20,disposed,One-Piece,Dress,Summer Dress,Unisex,0,"0,100,0,0,0,0,0,0",Beige,42,Uniqlo,donation,8.39,0.0,moderate,420,False,True,,-0.4
ITEM00422,2025-06-08 07:21:46,2025-07-17 07:43:50,sold,Accessories,General,Belt,Women,5,"0,0,11,0,0,0,89,0",Black,S,Nike,userSellIn,0.3,0.53,minor,421,False,False,0.1,-0.41
ITEM00423,2025-06-22 19:33:40,2025-07-19 12:57:23,sold,One-Piece,Dress,Evening Dress,Women,6,"0,0,0,0,0,7,0,93",Black,38,Nike,userSellIn,23.61,67.35,minor,422,False,False,0.1,
ITEM00424,2025-06-24 18:44:36,2025-09-09 13:05:02,sold,Bottomwear,Pants,Shorts,Unisex,5,"0,0,0,0,0,0,80,20",Blue,XL,Adidas,bulkWholesale,23.69,69.1,none,423,False,False,,-0.4
ITEM00425,2025-06-18 16:26:20,2025-08-04 08:00:48,sold,Accessories,General,Handbag,Men,4,"59,41,0,0,0,0,0,0",Red,XL,Levi's,donation,12.03,20.28,moderate,424,False,False,0.035,-0.355
ITEM00426,2025-07-02 16:23:26,2025-08-04 15:08:26,sold,Bottomwear,Skirt,Mini Skirt,Men,6,"0,0,0,0,0,100,0,0",Black,38,Zara,userSellIn,8.94,30.95,moderate,425,False,False,,-0.3
ITEM00427,2025-06-24 20:36:04,2025-08-13 07:44:07,disposed,Bottomwear,Skirt,Mini Skirt,Unisex,0,"0,0,0,0,0,76,0,24",Blue,38,H&M,bulkWholesale,1.77,0.0,minor,426,False,True,,-0.4
ITEM00428,2025-06-29 23:49:13,2025-08-01 05:16:30,sold,Footwear,Shoes,Sneakers,Men,10,"0,100,0,0,0,0,0,0",Green,XS,Uniqlo,bulkWholesale,14.9,33.49,minor,427,False,False,,-0.289
ITEM00429,2025-06-23 08:11:50,2025-08-17 17:22:19,disposed,Bottomwear,Skirt,Mini Skirt,Women,0,"0,0,14,0,86,0,0,0",Red,36,Zara,donation,24.89,0.0,moderate,428,False,False,0.1,
ITEM00430,2025-06-14 15:45:37,2025-08-06 04:52:36,sold,Bottomwear,Pants,Chinos,Women,6,"48,0,0,0,52,0,0,0",Blue,M,Adidas,userSellIn,20.57,65.31,moderate,429,False,False,0.1,
ITEM00431,2025-06-11 20:32:28,2025-09-25 02:31:23,sold,Accessories,General,Belt,Unisex,10,"0,0,0,0,0,100,0,0",Beige,S,Patagonia,bulkWholesale,5.58,11.96,none,430,False,True,,-0.4533333333333333
ITEM00432,2025-07-02 15:47:56,2025-08-24 01:56:09,sold,One-Piece,Dress,Summer Dress,Men,6,"100,0,0,0,0,0,0,0",White,M,H&M,userSellIn,26.35,85.21,moderate,431,False,False,,-0.3
ITEM00433,2025-06-06 12:11:54,2025-07-25 15:24:25,sold,Accessories,General,Handbag,Kids,5,"0,0,0,100,0,0,0,0",Blue,34,Adidas,bulkWholesale,27.99,65.23,none,432,False,False,0.2,-0.41
ITEM00434,2025-06-17 13:15:00,2025-08-23 15:15:30,sold,Footwear,Shoes,Sneakers,Men,5,"0,0,40,0,0,60,0,0",Black,S,Patagonia,userSellIn,16.85,47.5,minor,433,False,False,,-0.1585
ITEM00435,2025-06-06 23:19:47,2025-08-17 13:07:32,sold,One-Piece,Dress,Evening Dress,Men,8,"0,0,0,0,0,16,0,84",Beige,XL,H&M,bulkWholesale,6.16,15.97,minor,434,False,False,,-0.175
ITEM00436,2025-06-08 12:11:51,2025-08-04 00:46:30,sold,Topwear,Jacket,Blazer,Women,8,"100,0,0,0,0,0,0,0",Beige,XL,Adidas,userSellIn,12.35,27.03,heavy,435,False,False,0.65,-0.05
ITEM00437,2025-06-18 03:49:49,2025-09-17 12:40:40,sold,Accessories,General,Scarf,Unisex,3,"0,0,0,45,0,0,55,0",Beige,34,Uniqlo,userSellIn,9.75,38.15,none,436,False,False,,-0.405
ITEM00438,2025-06-10 03:25:02,2025-09-30 16:53:26,sold,One-Piece,Dress,Summer Dress,Unisex,7,"100,0,0,0,0,0,0,0",Grey,36,H&M,donation,4.53,11.59,minor,437,False,False,,-0.4
ITEM00439,2025-06-06 19:26:39,2025-09-07 11:45:43,recycled,Footwear,Shoes,Heels,Unisex,1,"0,0,0,100,0,0,0,0",Black,42,Patagonia,userSellIn,13.16,0.0,moderate,438,False,False,0.15,-0.20850000000000002
ITEM00440,2025-06-10 10:10:41,2025-07-25 23:51:39,sold,Bottomwear,Pants,Chinos,Unisex,7,"0,0,100,0,0,0,0,0",Multicolor,XL,Uniqlo,donation,3.19,10.48,minor,439,False,True,,-0.4
ITEM00441,2025-06-09 15:34:00,2025-09-15 22:09:44,sold,Accessories,General,Scarf,Men,7,"0,0,0,0,100,0,0,0",Green,38,H&M,donation,17.39,61.2,none,440,False,False,,-0.355
ITEM00442,2025-06-20 06:16:10,2025-09-28 18:07:02,disposed,Footwear,Shoes,Sneakers,Women,1,"100,0,0,0,0,0,0,0",Grey,XS,Patagonia,bulkWholesale,13.02,0.0,heavy,441,False,False,0.125,-0.017
ITEM00443,2025-07-01 08:08:00,2025-07-27 00:54:28,sold,Accessories,General,Belt,Unisex,3,"7,0,0,0,0,93,0,0",White,34,H&M,userSellIn,18.14,46.74,moderate,442,False,False,,-0.405
ITEM00444,2025-06-23 03:20:37,2025-07-23 22:10:40,sold,One-Piece,Dress,Summer Dress,Men,10,"0,100,0,0,0,0,0,0",White,38,Zara,bulkWholesale,10.78,34.01,heavy,443,False,False,,-0.42500000000000004
ITEM00445,2025-06-09 03:43:04,2025-07-21 03:39:25,sold,Footwear,Shoes,Heels,Kids,4,"0,0,57,0,0,0,0,43",Multicolor,Kids,Nike,userSellIn,26.72,100.92,minor,444,False,False,0.11750000000000001,-0.017
ITEM00446,2025-06-15 10:27:31,2025-07-19 10:45:19,sold,Footwear,Shoes,Boots,Women,10,"0,100,0,0,0,0,0,0",Green,38,Nike,donation,2.97,8.26,moderate,445,False,False,0.1,-0.28350000000000003
ITEM00447,2025-06-07 01:48:35,2025-08-05 12:46:31,disposed,Accessories,General,Scarf,Kids,1,"39,0,0,0,61,0,0,0",Black,34,Nike,donation,18.8,0.0,none,446,False,False,0.175,-0.41
ITEM00448,2025-06-18 00:02:55,2025-07-22 05:55:37,sold,Bottomwear,Pants,Shorts,Kids,7,"0,0,24,0,0,0,76,0",Beige,S,H&M,donation,1.86,4.05,minor,447,False,False,0.2,
ITEM00449,2025-06-27 17:32:41,2025-08-05 21:34:21,sold,Accessories,General,Handbag,Kids,4,"0,0,100,0,0,0,0,0",White,44,Adidas,bulkWholesale,15.4,42.6,minor,448,False,True,0.11750000000000001,-0.41
ITEM00450,2025-06-23 05:48:09,2025-08-01 19:06:49,sold,Accessories,General,Handbag,Men,8,"0,0,32,0,0,0,0,68",Green,34,Patagonia,donation,20.38,74.83,moderate,449,False,False,,-0.25333333333333335
ITEM00451,2025-07-04 12:46:19,2025-08-23 09:27:12,recycled,Footwear,Shoes,Heels,Unisex,2,"0,0,0,48,0,52,0,0",Beige,36,Patagonia,userSellIn,9.12,0.0,minor,450,False,False,,-0.20850000000000002
ITEM00452,2025-06-23 05:19:10,2025-08-25 03:47:59,sold,Topwear,Shirt,T-Shirt,Unisex,10,"0,0,0,0,0,0,100,0",White,44,Nike,bulkWholesale,28.79,57.85,none,451,False,True,1.2,-0.47500000000000003
ITEM00453,2025-06-21 16:14:47,2025-07-16 11:35:30,sold,Footwear,Shoes,Heels,Men,10,"0,0,0,63,0,0,37,0",Green,Kids,Uniqlo,userSellIn,28.65,47.67,moderate,452,False,False,,-0.289
ITEM00454,2025-06-16 19:08:25,2025-07-17 18:21:34,recycled,Topwear,Jacket,Blazer,Kids,2,"0,0,0,0,0,0,0,100",Multicolor,M,Levi's,userSellIn,4.12,0.0,minor,453,False,False,0.7,
ITEM00455,2025-06-29 10:22:10,2025-07-21 00:55:15,disposed,Bottomwear,Pants,Chinos,Women,0,"0,0,0,0,0,0,0,100",Beige,38,Levi's,userSellIn,6.43,0.0,minor,454,False,False,0.1,
ITEM00456,2025-07-05 02:34:24,2025-07-31 08:47:25,sold,Accessories,General,Belt,Women,8,"100,0,0,0,0,0,0,0",Multicolor,XS,Adidas,bulkWholesale,29.01,76.96,none,455,False,False,0.1,-0.22999999999999998
ITEM00457,2025-06-12 16:22:06,2025-07-28 10:50:27,sold,Footwear,Shoes,Heels,Men,10,"0,0,0,0,100,0,0,0",Black,38,Zara,userSellIn,7.57,13.35,minor,456,False,True,,-0.289
ITEM00458,2025-06-25 02:29:01,2025-10-03 12:54:57,sold,Bottomwear,Pants,Jeans,Unisex,9,"0,0,91,9,0,0,0,0",Beige,XL,Adidas,donation,25.23,85.95,heavy,457,False,False,,-0.25
ITEM00459,2025-06-25 15:56:00,2025-09-24 22:39:22,recycled,Accessories,General,Handbag,Women,1,"0,0,0,0,67,0,33,0",White,Kids,Gucci,userSellIn,26.35,0.0,heavy,458,False,True,0.125,-0.41
ITEM00460,2025-06-16 03:17:02,2025-07-26 09:25:12,recycled,One-Piece,Dress,Evening Dress,Men,0,"0,100,0,0,0,0,0,0",Red,38,Patagonia,donation,28.45,0.0,minor,459,False,False,,-0.3
ITEM00461,2025-06-16 05:18:46,2025-07-22 11:22:25,disposed,Topwear,Shirt,Polo,Kids,0,"0,0,0,22,0,0,0,78",Green,XL,Patagonia,donation,27.86,0.0,minor,460,False,False,0.7,
ITEM00462,2025-06-22 16:59:44,2025-09-18 18:11:06,sold,Topwear,Shirt,Polo,Men,9,"0,100,0,0,0,0,0,0",Grey,XL,Levi's,bulkWholesale,5.13,12.99,moderate,461,False,False,1.2,-0.2
ITEM00463,2025-06-06 20:08:48,2025-09-06 00:58:56,sold,Topwear,Shirt,Polo,Men,5,"0,0,0,58,0,42,0,0",Grey,36,Levi's,userSellIn,22.41,81.12,minor,462,False,False,1.2,-0.3
ITEM00464,2025-06-11 15:18:06,2025-08-20 10:23:52,sold,Accessories,General,Scarf,Men,6,"0,0,0,35,65,0,0,0",Beige,S,Patagonia,bulkWholesale,7.25,11.1,none,463,False,False,,-0.355
ITEM00465,2025-06-14 13:56:50,2025-08-17 11:30:32,sold,One-Piece,Dress,Casual Dress,Kids,4,"0,0,0,0,0,40,0,60",Red,38,Zara,donation,6.24,24.46,minor,464,False,False,0.11750000000000001,
ITEM00466,2025-06-24 00:36:14,2025-08-01 21:59:30,sold,Topwear,Shirt,Polo,Kids,4,"0,0,67,0,0,0,33,0",Green,36,Zara,bulkWholesale,2.95,7.7,heavy,465,False,False,0.4783333333333333,
ITEM00467,2025-06-17 01:55:48,2025-09-07 12:08:49,sold,Bottomwear,Skirt,Maxi Skirt,Kids,6,"0,0,28,0,0,72,0,0",Blue,XL,Zara,userSellIn,4.65,17.37,minor,466,False,False,0.2,
ITEM00468,2025-06-13 14:19:31,2025-07-30 19:55:53,sold,One-Piece,Dress,Evening Dress,Women,6,"0,0,0,0,0,0,0,100",Beige,XS,Gucci,donation,5.0,19.83,minor,467,False,False,0.1,
ITEM00469,2025-06-15 19:42:23,2025-08-08 23:58:10,sold,Footwear,Shoes,Boots,Men,7,"100,0,0,0,0,0,0,0",Multicolor,Kids,Adidas,donation,0.03,0.11,heavy,468,False,False,,-0.1585
ITEM00470,2025-06-29 00:57:50,2025-09-11 03:28:48,sold,Footwear,Shoes,Boots,Men,10,"0,63,37,0,0,0,0,0",Beige,38,Levi's,donation,27.27,80.77,heavy,469,False,True,,-0.289
ITEM00471,2025-06-14 20:13:21,2025-08-30 01:21:22,recycled,Topwear,Shirt,T-Shirt,Women,1,"0,0,100,0,0,0,0,0",Grey,38,H&M,donation,29.24,0.0,none,470,False,False,0.48333333333333334,
ITEM00472,2025-06-16 19:18:36,2025-08-03 22:15:17,sold,Bottomwear,Skirt,Maxi Skirt,Women,6,"0,79,0,21,0,0,0,0",Black,36,Nike,bulkWholesale,14.71,32.51,none,471,False,False,0.1,
ITEM00473,2025-07-04 15:32:34,2025-09-29 21:02:32,sold,Accessories,General,Belt,Unisex,9,"0,0,0,100,0,0,0,0",Red,M,Levi's,donation,1.94,6.99,minor,472,False,False,,-0.30333333333333334
ITEM00474,2025-06-09 13:40:21,2025-08-10 12:47:00,sold,Bottomwear,Skirt,Maxi Skirt,Kids,10,"0,0,0,0,100,0,0,0",Blue,XS,Gucci,bulkWholesale,10.76,23.99,none,473,False,False,0.2,-0.55
ITEM00475,2025-06-28 22:49:20,2025-07-28 01:44:57,sold,One-Piece,Dress,Evening Dress,Unisex,8,"0,0,0,0,73,0,27,0",Green,XS,Nike,donation,25.42,86.07,heavy,474,False,False,,-0.225
ITEM00476,2025-06-08 20:33:42,2025-08-25 12:56:42,sold,Accessories,General,Belt,Men,6,"0,0,45,55,0,0,0,0",White,XS,H&M,userSellIn,10.97,41.45,none,475,False,False,,-0.355
ITEM00477,2025-06-10 01:04:40,2025-08-17 13:29:37,sold,Accessories,General,Belt,Men,9,"0,100,0,0,0,0,0,0",Black,38,Patagonia,userSellIn,20.59,75.6,heavy,476,False,False,,-0.27
ITEM00478,2025-06-15 02:01:41,2025-07-30 06:13:05,sold,One-Piece,Dress,Casual Dress,Kids,6,"0,0,0,0,0,100,0,0",Multicolor,34,Adidas,donation,21.48,44.75,heavy,477,False,False,0.2,
ITEM00479,2025-06-12 08:23:50,2025-07-28 17:15:19,sold,Footwear,Shoes,Heels,Kids,3,"0,0,0,0,0,0,100,0",Black,42,H&M,donation,19.11,56.01,none,478,False,False,0.2,-0.017
ITEM00480,2025-06-10 03:51:53,2025-09-15 21:46:54,recycled,Topwear,Shirt,T-Shirt,Women,2,"0,0,0,0,100,0,0,0",Beige,L,Nike,bulkWholesale,27.97,0.0,minor,479,False,False,0.65,
ITEM00481,2025-06-30 04:50:00,2025-09-14 21:43:22,disposed,Bottomwear,Pants,Shorts,Women,1,"30,0,0,70,0,0,0,0",Black,44,Patagonia,bulkWholesale,13.17,0.0,heavy,480,False,False,0.125,
ITEM00482,2025-06-27 10:05:52,2025-08-26 17:12:47,sold,Bottomwear,Skirt,Mini Skirt,Women,7,"0,25,75,0,0,0,0,0",Beige,36,Uniqlo,userSellIn,16.98,31.9,moderate,481,False,False,0.1,
ITEM00483,2025-06-11 18:26:02,2025-09-14 19:52:13,recycled,Topwear,Shirt,Blouse,Kids,1,"0,0,0,0,100,0,0,0",Black,XL,Gucci,userSellIn,3.31,0.0,heavy,482,False,False,0.5166666666666666,
ITEM00484,2025-07-04 20:45:11,2025-07-16 13:52:51,sold,Bottomwear,Pants,Shorts,Kids,5,"0,0,0,100,0,0,0,0",Blue,44,Nike,bulkWholesale,0.78,2.72,moderate,483,False,False,0.2,
ITEM00485,2025-06-20 07:46:44,2025-07-27 14:40:41,sold,Footwear,Shoes,Boots,Kids,3,"0,0,0,2,0,0,98,0",Blue,34,Zara,userSellIn,26.42,59.57,moderate,484,False,False,0.2,-0.017
ITEM00486,2025-06-26 07:19:46,2025-08-19 16:43:40,recycled,Footwear,Shoes,Sneakers,Unisex,2,"89,0,0,0,0,0,0,11",Multicolor,40,Levi's,userSellIn,28.76,0.0,moderate,485,False,False,,-0.20850000000000002
ITEM00487,2025-06-22 03:35:22,2025-07-16 11:14:22,sold,Accessories,General,Handbag,Kids,6,"0,0,0,8,0,92,0,0",Multicolor,XS,H&M,userSellIn,24.85,42.39,none,486,False,True,0.2,-0.41
ITEM00488,2025-06-26 21:57:42,2025-09-27 18:45:45,recycled,Topwear,Jacket,Hoodie,Women,0,"0,0,0,0,0,100,0,0",Red,42,Zara,donation,13.07,0.0,moderate,487,False,False,0.65,
ITEM00489,2025-06-15 04:05:39,2025-09-21 17:08:46,sold,Topwear,Shirt,Blouse,Men,9,"0,73,0,0,0,0,27,0",Beige,Kids,Nike,userSellIn,0.3,0.54,heavy,488,False,False,1.2,-0.2
ITEM00490,2025-06-24 16:40:40,2025-09-13 13:48:11,sold,One-Piece,Dress,Evening Dress,Kids,10,"0,0,0,0,0,0,22,78",Beige,XS,Nike,userSellIn,2.39,6.49,none,489,False,False,0.2,-0.55
ITEM00491,2025-06-13 18:00:45,2025-10-01 21:52:36,disposed,Topwear,Shirt,Polo,Unisex,1,"0,0,0,0,0,0,100,0",Grey,L,Zara,bulkWholesale,13.46,0.0,minor,490,False,False,0.6749999999999999,-0.4
ITEM00492,2025-06-22 10:07:16,2025-08-28 03:44:02,recycled,Bottomwear,Skirt,Maxi Skirt,Kids,1,"0,0,0,0,0,0,0,100",Grey,S,Uniqlo,bulkWholesale,4.55,0.0,minor,491,False,False,0.175,
ITEM00493,2025-06-19 16:55:47,2025-09-25 02:22:31,sold,Bottomwear,Skirt,Maxi Skirt,Men,3,"38,0,62,0,0,0,0,0",Beige,36,Gucci,userSellIn,11.21,24.99,none,492,False,False,,-0.3
ITEM00494,2025-06-20 11:20:32,2025-08-09 02:28:38,sold,Accessories,General,Handbag,Kids,8,"0,0,0,0,100,0,0,0",Blue,44,Adidas,userSellIn,13.04,43.31,minor,493,False,False,0.2,-0.22999999999999998
ITEM00495,2025-06-18 13:19:11,2025-09-01 13:10:21,recycled,One-Piece,Dress,Evening Dress,Men,2,"0,0,0,0,0,100,0,0",Green,M,Nike,donation,3.51,0.0,minor,494,False,True,,-0.3
ITEM00496,2025-06-30 04:31:07,2025-09-17 17:13:57,sold,Footwear,Shoes,Heels,Kids,4,"0,0,0,0,0,0,0,100",Blue,42,Zara,userSellIn,6.96,24.39,heavy,495,False,False,0.11750000000000001,-0.017
ITEM00497,2025-06-23 11:58:57,2025-09-28 09:27:17,sold,Footwear,Shoes,Heels,Women,4,"91,0,0,0,9,0,0,0",White,42,Adidas,bulkWholesale,8.88,27.45,heavy,496,False,False,0.0675,-0.017
ITEM00498,2025-07-03 19:25:40,2025-08-27 06:37:13,sold,Accessories,General,Scarf,Kids,4,"1,99,0,0,0,0,0,0",Grey,44,Patagonia,bulkWholesale,7.43,12.49,none,497,False,False,0.11750000000000001,-0.41
ITEM00499,2025-06-26 02:37:18,2025-09-25 07:47:45,sold,One-Piece,Dress,Summer Dress,Kids,7,"0,0,0,0,0,0,100,0",Blue,L,Nike,donation,22.73,84.49,minor,498,False,False,0.2,
ITEM00500,2025-06-15 14:31:26,2025-08-22 10:50:03,sold,Topwear,Jacket,Blazer,Unisex,10,"0,0,48,52,0,0,0,0",Black,L,Patagonia,userSellIn,12.85,35.94,none,499,False,False,1.2,-0.47500000000000003
ITEM00501,2025-06-16 17:11:20,2025-08-01 20:23:12,sold,Bottomwear,Pants,Jeans,Unisex,4,"0,0,0,27,73,0,0,0",Green,38,Gucci,donation,10.26,29.49,heavy,500,False,False,0.035,-0.4
ITEM00502,2025-07-01 23:09:19,2025-07-29 19:06:28,sold,Topwear,Shirt,Polo,Kids,10,"100,0,0,0,0,0,0,0",Grey,XL,Levi's,userSellIn,1.63,5.68,none,501,False,True,0.7,-0.55
ITEM00503,2025-07-04 02:16:29,2025-08-06 11:11:56,disposed,One-Piece,Dress,Summer Dress,Women,0,"0,0,0,0,100,0,0,0",Grey,40,Uniqlo,userSellIn,10.19,0.0,moderate,502,False,False,0.1,
ITEM00504,2025-06-19 14:17:49,2025-07-24 16:50:52,sold,Footwear,Shoes,Heels,Men,9,"0,0,0,18,0,82,0,0",Black,M,Nike,donation,15.95,36.03,heavy,503,False,False,,-0.13899999999999998
